"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54"
"11",7.76380151496958,6.02325136116772,8.66461828481225,8.57468175601215,7.08863057235323,6.53784480979842,8.73963172892897,8.76540610805625,7.82481284277503,10.437023099256,7.33347943669633,10.4566934266674,7.53469599641333,7.18939790255206,4.33625214094102,6.87200440828994,6.43119176969568,6.67099211368196,8.71934014502375,7.84161365701065,8.16682434177859,6.56262171723006,7.03999576320076,5.25076447768106,7.42090983704374,7.57861634800416,8.79547923231666,8.40775686165545,7.49476256493789,7.06665036104865,7.96153699420734,10.0717565709259,7.17816915620952,7.68871917408004,8.58641772245086,8.46775395289183,8.18131159779087,9.65122751754758,9.19846337425186,8.67453059894942,8.163698484952,7.15964315318835,10.1235582943883,7.41464665415765,7.3982789229098,9.06603585218232,7.72154455173075,7.69457643680165,9.3384758423356,9.85882026918839,7.66999533043962,8.45991122849393,8.02436630299613,9.26124480233156
"12",7.67253238048877,5.72804686459393,8.98023259755855,8.25573968542842,6.85423713123651,6.40005944244069,8.35702421302297,8.39607234307511,7.65494152698696,10.1262216597892,7.13784879545812,9.95822466225824,7.20094583866397,7.05379362561505,4.00851219230475,6.59871525290241,6.13827478702781,6.39840124098866,8.30253955947587,7.97009855508044,8.05531170167904,6.1830633830882,6.76374733814892,5.11802333375582,7.06070596612186,7.03279294991232,8.41690826842904,7.92418370896703,7.10095374018145,6.83029793850507,7.86952224322127,9.69306175755652,6.70733152363836,7.43983457409096,8.43401400323951,8.12540744708369,7.92025429070116,9.45431352542426,8.86046609593981,8.58794286686443,7.74770718742837,6.71445627823386,9.69235594881068,7.44973537758903,7.33955020424597,8.83420046751042,7.15414148892939,7.0533115484416,8.95250379906772,9.56307079919727,7.35710855061684,7.77118721245746,7.74116347923136,8.89539117798444
"13",7.62578533810522,5.61406804813438,9.32109236302822,8.00264707097,6.71399672715715,6.36520875347394,8.04646925033296,8.16519877280501,7.53861556807412,9.84319442398161,7.09678749979013,9.43689812475268,6.93705442678448,7.01680893626861,3.9170597969076,6.41995162682692,6.05854769730732,6.32448733690163,7.93164339141586,8.1696218760878,8.01926000442767,5.91532538468733,6.60044340497516,5.15964649708723,6.78379124697806,6.54476977411404,8.11512715484357,7.58029699838611,6.74173553699002,6.72394386011963,7.78988349876983,9.40311270759033,6.43896525645512,7.29142167196961,8.29957596467256,7.80964692381873,7.74013596121701,9.28812882138294,8.59034146019462,8.46254387558551,7.42430507723171,6.33224167692751,9.28558640795369,7.53392612131559,7.36378575652709,8.60519769373267,6.68251016028463,6.4679791529057,8.57478856582968,9.25291821481895,7.13278386792189,7.27855926364776,7.56144499188936,8.58781163889353
"14",7.60414267371681,5.64316631850601,9.63334963873777,7.81274785563223,6.6497593917017,6.40845791554005,7.79418358994138,8.04992783760059,7.4645491811704,9.59165558213359,7.15607551471223,8.92011851397227,6.7281092589392,7.04989682483627,4.03103169279309,6.31936796885227,6.13164524209341,6.40151575133546,7.62356391872529,8.38674806401431,8.0379366610429,5.76673309277089,6.53213723358241,5.35649041856552,6.58117258190667,6.12808159679727,7.89324572018374,7.34649564030161,6.42203730703832,6.71087136078612,7.71778648337351,9.18991004294128,6.34082027886481,7.2086563654119,8.18226771804,7.51513184334083,7.62596310137262,9.14736518181492,8.37229357432068,8.30460118635594,7.18547699233191,6.01673141172353,8.90058367679122,7.64400391176934,7.44910562991423,8.37539617846891,6.31563997140411,5.97435714283032,8.21720861735446,8.9359997512201,6.9817544080043,6.96057987722341,7.47237612047433,8.33587506286793
"15",7.59033039888829,5.77650521465812,9.87073858497423,7.68076208489379,6.64328450739822,6.50564242373113,7.58730453295068,8.02605176313791,7.4216708279945,9.3739939017294,7.26643994335472,8.43227545118423,6.56140902842476,7.12584018314699,4.31988746974626,6.28037312248222,6.30125504004305,6.58388975971975,7.39107444679722,8.57535610628627,8.09154972009518,5.73943621961733,6.54072542409609,5.68567031610973,6.44458782398962,5.79307730761044,7.75110621090788,7.1941104488771,6.14509983642126,6.7561953412347,7.64964269467468,9.03986640855939,6.37855511220199,7.1600394547129,8.08191736788691,7.23869123681534,7.56234921278161,9.02693761013889,8.19120250851633,8.12197537841009,7.02089344412195,5.77055474136299,8.53571267913621,7.75886789188662,7.57366866688413,8.14317999046118,6.05720195107557,5.60148269606587,7.89110196398454,8.61983850694462,6.88792249776764,6.79227964649903,7.45838308589332,8.13556327746563
"16",7.5706198466936,5.97916162769171,10.0010050742259,7.59910187586247,6.67781738851037,6.63482208509251,7.41481393830703,8.06979610412443,7.40005115335364,9.1906097769031,7.38859787464548,7.99145048616622,6.42672799471388,7.22203105697077,4.75443190020999,6.28676641712319,6.52045727887051,6.83211486016678,7.23973926502161,8.70144532429279,8.16330005761036,5.82817371030184,6.6084433347014,6.12011352862818,6.36631778155917,5.54501765148473,7.68372576359056,7.09798154687002,5.91320058222683,6.83105198236087,7.58317940943982,8.93924249266611,6.51847844433003,7.12093650588176,7.99791387976498,6.97996273106759,7.53440313063465,8.92251933759397,8.03401756332757,7.92293637032353,6.91874272232187,5.59399126934088,8.19046480367711,7.86147181672805,7.71729874327288,7.90980843439063,5.90546809382823,5.36657091625345,7.60565653123855,8.3109790231864,6.83643507461698,6.74732099629611,7.50379009672264,7.98236929416208
"17",7.5348876706348,6.22032276792611,10.0061819271703,7.55788494314805,6.73815677063802,6.77634754114494,7.26757777724863,8.15789609348,7.39094270785501,9.03988684913366,7.49347225539052,7.60927613216423,6.31632730053847,7.32061102286315,5.30685870279242,6.32276489717722,6.7519532946113,7.11296847541967,7.16778222566723,8.74334109762384,8.23946922634296,6.02017806311126,6.71788628970749,6.62854039618453,6.33917817056482,5.38399379757442,7.68122973093781,7.0365686980818,5.72768471815488,6.912778092455,7.51744268026106,8.87420849929821,6.72766648957871,7.07372938359732,7.92915985781606,6.74141990368227,7.52776705069559,8.83056472532619,7.88981691204892,7.71611274960019,6.86576651537169,5.48491756921555,7.86546199407199,7.93890712139022,7.86155438371132,7.67945285746445,5.85330790718329,5.27479731215007,7.36784125586377,8.01495028003405,6.81377252969567,6.79809037904494,7.59293223476349,7.87133575957641
"18",7.47661584464219,6.47328616489897,9.88258891267396,7.54493459886228,6.81065481071714,6.91286026788456,7.13834613330596,8.26759664233689,7.38677994790578,8.91819200724506,7.56219189027393,7.29093586589263,6.2249549718898,7.40847118816519,5.95075054226695,6.37300332204213,6.96806557162215,7.39949995285243,7.16608674388173,8.6916948640702,8.30941945577615,6.2951753295441,6.85200957954752,7.17546425999779,6.3565196145733,5.30492733925685,7.72885168178724,6.9919513073578,5.58896513451723,6.98491110720242,7.45279733555618,8.83084414830781,6.97396298874416,7.00781625120828,7.8740715447722,6.52837228300346,7.52861652930141,8.74830926438851,7.74980760072358,7.51049177267255,6.84725991043139,5.43880718460879,7.56245674894852,7.98240292100576,7.98972876162505,7.45919664941608,5.88818841165395,5.31929779762878,7.18240608583618,7.73626569647093,6.8077487078855,6.91569827478459,7.71015545504204,7.79705495547161
"19",7.39288999747548,6.71546028323637,9.64082244044874,7.54578346956271,6.88321812626628,7.02929355223725,7.02175203019697,8.37665593069359,7.38117912710122,8.81987680437818,7.58608555281096,7.03516838955914,6.14984360062582,7.47724983286303,6.6610761926168,6.42253642292205,7.1507336418352,7.6710287731311,7.21820279351456,8.54947611460238,8.36559261430952,6.62539427895451,6.99413067062956,7.7211995280358,6.4122272989807,5.29757439111798,7.80693946937763,6.94982800502348,5.49652214671526,7.03718581081762,7.39092472666202,8.7951408265911,7.22598365087668,6.91960734102293,7.83057917877027,6.34896045930222,7.5236626785734,8.6737685628475,7.60732547515096,7.31541748854306,6.84707524184443,5.44873180853663,7.28433054368319,7.98732417304248,8.08685128501718,7.25903005005519,5.99217939725066,5.48117758619392,7.05188134681665,7.47842336668332,6.80751162949908,7.06998421355812,7.83981858777284,7.75366918808929
"20",7.28404809346581,6.92849442608127,9.30358146704879,7.544457498915,6.94552700017582,7.11307845232806,6.91406420365789,8.46410277214404,7.36891538707931,8.73757633519783,7.56543982809355,6.83516660572023,6.09022154451245,7.52283501479479,7.41359214739607,6.45731492443429,7.29064912795286,7.91276670901941,7.30182251294187,8.33028392066808,8.40329130695307,6.97749946661272,7.12839532189581,8.22356292399671,6.50064803510374,5.3473897525621,7.89223519141333,6.89942899334881,5.44884200537847,7.06484273571307,7.33434752966527,8.75345533965793,7.45405304487398,6.81163279550437,7.79620225508563,6.21312489950318,7.50061519503134,8.60552469952333,7.45781978484743,7.14019496469091,6.84843383481673,5.50561003576989,7.0347609414933,7.95278405712127,8.14002208036986,7.09075492293712,6.14306216074983,5.73138728171106,6.97644411084217,7.24395590373645,6.80369571447907,7.23057613264351,7.9667156058804,7.73495290923279
"21",7.15217194104973,7.09883651326519,8.8963323906194,7.52684229126465,6.98997660025877,7.15502814783172,6.81212555535673,8.51348857973222,7.3458243904385,8.66349255215282,7.50416554915846,6.68243762741929,6.04521412236241,7.54322886036769,8.18227325968661,6.46622948189804,7.38354179970837,8.11419545426173,7.39511614806883,8.05109698530897,8.41973895457722,7.32089142393542,7.24177899190668,8.64517829486519,6.61627708863173,5.43923744573759,7.96337107106213,6.83313968058747,5.44315287175128,7.06565857522582,7.28438934378373,8.69445822603498,7.63422741616796,6.68871192382883,7.76837268428663,6.12817825314392,7.45017050768812,8.54180887160319,7.29878707567138,6.99239091583412,6.83741146311556,5.59927545347968,6.81679223804185,7.87997961496938,8.13984819660923,6.9632820824083,6.31909019179385,6.03877841988816,6.95334441141613,7.03464445790271,6.7890754012941,7.37143903509116,8.07788875348081,7.73466532703526
"22",7.00039132845963,7.21799038334196,8.44300278419456,7.48223599966994,7.01211116208016,7.14974588914569,6.71286346365645,8.51438749175672,7.30875694418551,8.58998625688147,7.40733743399644,6.56858339368934,6.01287543925349,7.53756236583515,8.93812750108556,6.44205354580673,7.42846633852122,8.26831822680175,7.4796548110607,7.72892925521523,8.41364621021761,7.63153552081231,7.32501008420893,8.95684630506152,6.75361371417373,5.5591023797856,8.00340469664509,6.7463270640584,5.47530302362967,7.03857631852743,7.24023345789161,8.61003251107884,7.7501504045856,6.55618608705586,7.74458386449047,6.0967628653433,7.36692890707044,8.48007822169017,7.12974069461405,6.87704978713604,6.80454618422799,5.71896934946702,6.63217610245026,7.77142398422406,8.08110612332497,6.88046195931247,6.50118526854096,6.3738194745889,6.9766405575957,6.85161744291855,6.75886666012054,7.47297327745352,8.16346493868056,7.74671306465143
"23",6.83286520734074,7.28252275111324,7.96586495293343,7.40339131646743,7.010635729393,7.09563602846006,6.61327654226885,8.46243693562956,7.2555777727395,8.50959310783971,7.28112755658759,6.48534881793866,5.99016220678752,7.5060687572232,9.64916391242729,6.38146885717074,7.42775601109152,8.37163953190569,7.54048951262954,7.38073948745666,8.38519923483994,7.89206549921008,7.37259491217172,9.13763555399807,6.90715724886853,5.69413663476287,7.99988757529014,6.6373350354915,5.53975756201269,6.98366820905456,7.19889739927974,8.49529800955294,7.79310322352522,6.41987091480485,7.72239471232253,6.11679554732975,7.24941934466707,8.41700439507777,6.95220996519972,6.79667255685635,6.74488181571353,5.85335403514351,6.4813537480305,7.63092563780083,7.96275970546484,6.84102594153052,6.67299684076074,6.70869633977568,7.03719197680418,6.69535320557258,6.71073514585092,7.5220713081244,8.2166783498925,7.76515455859827
"24",6.65478169275118,7.29406320762843,7.48553593412036,7.28651547327203,6.98741615413834,6.99490401975764,6.51043464025454,8.35933762787622,7.18516551793214,8.41502362030102,7.13280534690118,6.42462178795085,5.97293374309044,7.45008349033049,10.2803926037833,6.2850654475173,7.38702266940006,8.42416516216226,7.56615116203406,7.02343124948266,8.33605969734001,8.09178347317229,7.38281769898665,9.17488257607936,7.07140711238476,5.83265946164173,7.94486513293215,6.50748438102768,5.62959841110231,6.90213574450904,7.15523293365552,8.34861132562757,7.76200465995657,6.28605630525511,7.6994296629164,6.18146757644134,7.10009943292883,8.34847353974994,6.76974018748582,6.75121673635113,6.65796793520405,5.99051284553137,6.36345593228516,7.46358838389335,7.78796014333475,6.83858637398045,6.82090202983404,7.0173123295095,7.12265921483106,6.56568002570549,6.64479619809386,7.51211766733914,8.23387045583601,7.78420005875497
"25",6.47235361246206,7.25929056539243,7.02097396169497,7.1312676264522,6.94747032067086,6.85354947652848,6.40148292041892,8.21283822477274,7.09741170085269,8.29916996399436,6.97073107053461,6.37843712264983,5.95595770933614,7.37204121007303,10.793862081982,6.15733187147799,7.31514539417239,8.42939320064564,7.54865114842686,6.67384557649783,8.26935900196555,8.22664736762378,7.35773194978563,9.06419113239244,7.24086138400971,5.96416028207249,7.83487409123349,6.36106502626767,5.73652758011799,6.79630909564151,7.10193684621573,8.17156198526182,7.66339471321651,6.16150109501693,7.67337980188361,6.27925837488453,6.9253455087971,8.26959362343595,6.58788776925133,6.73810146095499,6.54785013894584,6.11795888309773,6.27630374302591,7.27580819746899,7.56403701486096,6.86165450274916,6.93400853416736,7.27530008789985,7.21751862253966,6.46177544270189,6.56360906891474,7.44297903710041,8.21448379155974,7.79821262049861
"26",6.29241630864253,7.18869890985816,6.58915897492901,6.94052258924516,6.89817510157097,6.68073881527699,6.28401041347921,8.03534823985067,6.99312690646342,8.15572024819228,6.80376660042527,6.3393341347974,5.93342850468469,7.27520097428578,11.1520324426882,6.00577255080022,7.2232442339089,8.39350099987096,7.48353387570699,6.34809743736064,8.18917663526343,8.29813579538278,7.30238077209994,8.80936820260325,7.40988821783079,6.07956976920982,7.67070542664349,6.20463524126344,5.85116192509063,6.6695945832359,7.03052519951341,7.96862292949423,7.50995607500564,6.05295138907237,7.64210515852508,6.39517162402866,6.7345547003053,8.17535565707398,6.41378024400997,6.75266753993276,6.42218973126517,6.22342517561746,6.21647963789399,7.07498689065398,7.30168698049431,6.89526204019862,7.00441718402731,7.4610978606849,7.3043895559294,6.38210539227527,6.47165529858911,7.32010507854702,8.16050041728936,7.80179776146306
"27",6.12112423149997,7.09259873550243,6.2040572410832,6.71960515708279,6.8466963348487,6.48677217777787,6.15724439364316,7.83944291779105,6.87373675555032,7.98114923887782,6.63936590139644,6.30151538645414,5.90064723169727,7.162755784938,11.3287068930992,5.83804734608106,7.12135439514054,8.32271041988511,7.37004701251396,6.05942541585887,8.09884964207366,8.30956945765826,7.2222701639514,8.42221655353136,7.57230913718449,6.17213834088321,7.45663619047818,6.04475057016002,5.96398838507954,6.52630446647444,6.93449061644983,7.74601786606831,7.31572268123059,5.96557960988366,7.60396620802068,6.51474114700863,6.53723498872277,8.06277652543792,6.25469041889061,6.78966834296564,6.28941089722824,6.29742534523779,6.17955766253642,6.86860420272708,7.0123446145935,6.92621618019827,7.02807280448078,7.55943737464321,7.36833544090145,6.32422696670246,6.3736482849489,7.15161451051644,8.07462212883168,7.79009401270545
"28",5.96349003649482,6.97970289140853,5.87625523144486,6.47601935427887,6.79908002780648,6.28236450624665,6.02247272657975,7.63627369473313,6.74117439613731,7.77542230427963,6.48289979868812,6.26125644117644,5.85461575568943,7.03751770587124,11.3128972918216,5.66096006917933,7.01725018941742,8.2223561394705,7.21120169501583,5.81743132782361,8.00037483251018,8.26481033962768,7.12247553305273,7.9224613884864,7.72125168172423,6.23774680711404,7.20015786971715,5.88716074883695,6.06570176710782,6.37159675371428,6.8104187398609,7.51132074906776,7.09438538867574,5.90243252324613,7.55794109525703,6.62544744504554,6.34197621368084,7.93165672212705,6.11753217331245,6.84379699854111,6.15769190284731,6.33415909700524,6.16018485898489,6.66388967811599,6.70725269449533,6.94495784527858,7.00506509247474,7.56257720071468,7.39838469013607,6.28471866807379,6.27393552337398,6.94726470602052,7.95962695442826,7.75887566167724
"29",5.82337745517983,6.85710470892917,5.61295395818885,6.21944424606594,6.76023829994538,6.07863442314095,5.8830504022208,7.43554361156311,6.59787884056278,7.54200630337351,6.33764553359909,6.21691220198899,5.79404589353325,6.90191299225764,11.1088839403398,5.4804428377091,6.91642684233439,8.09687124495185,7.0137734581148,5.62806845966482,7.89439953540694,8.16824158983028,7.00762787660873,7.33774921269316,7.84914712819184,6.27491117515489,6.91197218533772,5.73679728297613,6.14720997095846,6.21147427149155,6.6580055017113,7.2734495837403,6.85926576751751,5.86442270045225,7.50362744802444,6.71673960817342,6.15643415686687,7.78459207007321,6.00885266009046,6.90969454856184,6.03494949114861,6.33152622479758,6.15208252486578,6.46781759106565,6.39744781991481,6.9455904296604,6.93963327074817,7.4703218314374,7.3875542283587,6.25917932946299,6.17648936074885,6.71843575415087,7.81835920116558,7.70455434143378
"30",5.70350129520022,6.73027800168653,5.41796897437759,5.96173393859531,6.7339493829652,5.88710423116052,5.74439953476106,7.24550731391398,6.44679496547975,7.28786958588256,6.20478676348708,6.16891691138486,5.71935941365732,6.75798209059991,10.7362155830163,5.3015560750398,6.82210049353092,7.94978723019618,6.78830223544731,5.49364156837145,7.78022159831802,8.02476752016719,6.88191378131638,6.70364783329175,7.94773049041764,6.28478264948957,6.60599109231492,5.59777344806177,6.19963398917431,6.05278466452134,6.48005712309443,7.04266642649749,6.62331610132449,5.85032851829172,7.44124237701674,6.78003531523907,5.98733054202433,7.62697372154086,5.93483230543544,6.98194994834575,5.9288388821724,6.29112661132392,6.14804621340007,6.28710694563837,6.09376041294522,6.92587979925516,6.84016608783212,7.29002168094758,7.3328494923399,6.24222811492713,6.08490699546268,6.47813046007889,7.65372945497506,7.6241790306345
"31",5.6054274022774,6.60308842685037,5.29173985504687,5.71688764861337,6.72285029703537,5.71967657779626,5.61398366025113,7.07297351931304,6.29137096047095,7.02345266026995,6.08342799858206,6.11976561824587,5.63267755728663,6.60738532930612,10.2296041794577,5.12849077029491,6.73522112309887,7.7837421276041,6.54905355254885,5.41282264901653,7.65580593507519,7.83981727531524,6.74907318922152,6.06354959959023,8.008066796304,6.27112845365422,6.29929691221569,5.47338021546491,6.21433035546669,5.90320499944673,6.28247084258007,6.83054777863494,6.39910394926467,5.85680338257869,7.37161573674888,6.80872687329036,5.84044897788843,7.46696245440189,5.90126637548477,7.0551017165943,5.84673946278661,6.2182393304025,6.13996704901064,6.12820699179824,5.80680211512342,6.88723290108057,6.7191614227879,7.03653239987014,7.23524960920079,6.2275189775637,6.00240576701041,6.24094792162044,7.46871705206563,7.51544639011738
